"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"557","Exposure to blue light in the morning significantly enhanced the cortisol awakening response compared to dim light.… https://t.co/zTMCX9kjo8",FALSE,2,NA,2020-05-18 07:09:16,TRUE,NA,"1262279069544177665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","propeaq",1,FALSE,FALSE,NA,NA
"558","Sport!
#yoga #yogapractice #health #fitness #fit #fitnessmodel #fitnessaddict #fitspo #workout #bodybuilding… https://t.co/a910CVXsxK",FALSE,1,NA,2020-05-18 07:08:43,TRUE,NA,"1262278928770760704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","floriansteps",0,FALSE,FALSE,NA,NA
"559","RT @Sharma3Yugansh: Stay Home stay safe <f0><U+009F><U+008C><U+009F> 

#clothes #college #beastmode #gym #instafit #fitnessaddict #active #bestoftheday #instadaily #f…",FALSE,0,NA,2020-05-18 07:07:31,FALSE,NA,"1262278626961059841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","icrowdfundbuzz",1,TRUE,FALSE,NA,NA
"560","'Cleaner and greener': Covid-19 prompts world's cities to free public space of cars #active travel  https://t.co/hkDmILv7uT",FALSE,0,NA,2020-05-18 07:03:42,FALSE,NA,"1262277666318802944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christine_CTA",0,FALSE,FALSE,NA,NA
"561","@SussexHealth is trialing @Motitech_UK which enables older people and people with dementia to be physically active… https://t.co/PTNQFzZ4pU",FALSE,2,"SussexHealth",2020-05-18 07:02:22,TRUE,NA,"1262277330568871936","1019227770801606657","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SussexHealth",1,FALSE,FALSE,NA,NA
"562","RT @FSchaufelberger: Super happy to present this piece of @ProfDaveLeigh research in collaboration with the amazing @Natha_Tweet and her te…",FALSE,0,NA,2020-05-18 06:56:21,FALSE,NA,"1262275818333655040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","V_Saggiomo",5,TRUE,FALSE,NA,NA
"563","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/Bxaf0x8yp2

#lazyasses #multiple #medellin #culo #curvalicious… https://t.co/QNvY5hc7fx",FALSE,1,NA,2020-05-18 06:54:23,TRUE,NA,"1262275323556741120",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lazyasses_",0,FALSE,FALSE,NA,NA
"564","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/ds2LkidHqA

#laurenbrite #multiple #medellin #culo #curvalicious… https://t.co/LhtqLOcKJC",FALSE,0,NA,2020-05-18 06:48:12,TRUE,NA,"1262273767235035138",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","laurenbrite_",0,FALSE,FALSE,NA,NA
"565","At present the total number of #Covid_19 positive patients affected in our Assam is 102. 

#Total cases-102… https://t.co/ahKdpkZDRN",FALSE,0,NA,2020-05-18 06:32:03,TRUE,NA,"1262269701973061633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minhazpaithu",0,FALSE,FALSE,NA,NA
"566","RT @Marieeethreads1: Storytime~What happend at my cousin lele house <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0099><U+0082> #freakythreads #storytimethread #twitterstorytime #COVID19 #dickhead…",FALSE,0,NA,2020-05-18 06:31:52,FALSE,NA,"1262269657953832961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gjhh31103550",11,TRUE,FALSE,NA,NA
"567","RT @nish_shant: Molecules love to party together<f0><U+009F><U+0092><U+0083><f0><U+009F><U+0095><U+00BA>...but here they show way to self-isolation and SocialDistancing <f0><U+009F><U+00A7><U+008D><U+200D><U+2640><U+FE0F>...<f0><U+009F><U+00A7><U+008D><U+200D><U+2642><U+FE0F>Check out how…",FALSE,0,NA,2020-05-18 06:26:14,FALSE,NA,"1262268238127403009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phillec66",5,TRUE,FALSE,NA,NA
"568","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/YzhDtPO0GV

#laurenbrite #multiple #medellin #culo #curvalicious… https://t.co/sWWSNsQjP1",FALSE,0,NA,2020-05-18 06:18:12,TRUE,NA,"1262266216267354113",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","laurenbrite_",0,FALSE,FALSE,NA,NA
"569","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/U4xoYvLA5s

#annahaven #multiple #medellin #culo #curvalicious… https://t.co/Vxpa9HXYA1",FALSE,0,NA,2020-05-18 06:14:02,TRUE,NA,"1262265169746497536",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","annahaven_1",0,FALSE,FALSE,NA,NA
"570","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/jVzN38bFo3

#annahaven #multiple #medellin #culo #curvalicious… https://t.co/5tPHZuR6NX",FALSE,0,NA,2020-05-18 06:14:02,TRUE,NA,"1262265167414525952",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","annahaven_1",0,FALSE,FALSE,NA,NA
"571","Late Night and Lockedin Magazine is working on the reOpening America Plan! Tons of businesses opening back up and… https://t.co/ESGEw3seKn",FALSE,0,NA,2020-05-18 06:00:22,TRUE,NA,"1262261729947529216",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LockedINMag",0,FALSE,FALSE,NA,NA
"572","As we enter #Lockdown4 here is a recap of spread + delisting of #Kolkata's #containmentzones

421 #active
257… https://t.co/KHYS1StxwE",FALSE,0,NA,2020-05-18 05:53:36,TRUE,NA,"1262260027970080769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WEsearchlab",0,FALSE,FALSE,NA,NA
"573","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 05:40:27,FALSE,NA,"1262256717615808512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lenish_leon",20,TRUE,FALSE,NA,NA
"574","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/3NXxFpCjMh

#brettkingoncam #multiple #medellin #culo #curvalicious… https://t.co/p1YPJZT19w",FALSE,1,NA,2020-05-18 05:31:25,TRUE,NA,"1262254442533081093",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","brettkingoncam",0,FALSE,FALSE,NA,NA
"575","Rest from weights today, fasted cardio only #bodybuilding #gym #health #fitness #homegym #homeworkout #active… https://t.co/dDcD6u4DwX",FALSE,1,NA,2020-05-18 05:08:11,TRUE,NA,"1262248597946589187",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JaseGoody",0,FALSE,FALSE,NA,NA
"576","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/42XN7DmqyY

#brettkingoncam #multiple #medellin #culo #curvalicious… https://t.co/sXuedbVeYU",FALSE,0,NA,2020-05-18 05:02:19,TRUE,NA,"1262247120393863169",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","brettkingoncam",0,FALSE,FALSE,NA,NA
"577","JOIN THE LIVE <U+2757>#Active djkhani @ New Jersey https://t.co/FvNY0XtZ63",FALSE,0,NA,2020-05-18 04:54:51,FALSE,NA,"1262245240926171136",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Out_7AWW",0,FALSE,FALSE,"-74.5","40"
"578","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 04:52:23,FALSE,NA,"1262244620760539136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_esankonda10",20,TRUE,FALSE,NA,NA
"579","RT @ZiadRahbaniPT: Do you have any idea what does your physical therapist do? And what is he considered?
Swipe left to check it out <U+263A>
.
.
.…",FALSE,0,NA,2020-05-18 04:48:58,FALSE,NA,"1262243760227958785",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sandrinelteif",1,TRUE,FALSE,NA,NA
"580","RT @RyouKubota: Happy to attend the Twitter-based poster session and to share our  supramolecular self-sorting double-network hydrogel. @sy…",FALSE,0,NA,2020-05-18 04:47:09,FALSE,NA,"1262243304499896321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","knkmr_kyoto",7,TRUE,FALSE,NA,NA
"581","RT @sri50: #COVID19 #India, May 17

#COVID19 cases cross 90K!

 Highest 1  day spike 4987 cases &amp; 124 deaths 

 #COVID19 Cases        90,92…",FALSE,0,NA,2020-05-18 04:23:32,FALSE,NA,"1262237360206393344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vengkat123",42,TRUE,FALSE,NA,NA
"582","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 04:20:28,FALSE,NA,"1262236589624717313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tonyvj07",20,TRUE,FALSE,NA,NA
"583","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 04:18:39,FALSE,NA,"1262236132919726085",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TFH_Official_",20,TRUE,FALSE,NA,NA
"584","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 04:18:16,FALSE,NA,"1262236035188056064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santhamvms",20,TRUE,FALSE,NA,NA
"585","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 04:18:12,FALSE,NA,"1262236017773301760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VenkateshVJ055",20,TRUE,FALSE,NA,NA
"586","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 04:13:56,FALSE,NA,"1262234944941645824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ViratNaveen21",20,TRUE,FALSE,NA,NA
"587","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 04:00:38,FALSE,NA,"1262231598319063040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Birlajona",20,TRUE,FALSE,NA,NA
"588","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:57:29,FALSE,NA,"1262230803854974977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","praveenyalu",20,TRUE,FALSE,NA,NA
"589","RT @Kalaburgivarthe: #Covid-19Pandemic

Kalaburagi Dist Media Bulletin @5Pm on May-17

#Total Positive-104
#Cured &amp; Discharged-51
#Active C…",FALSE,0,NA,2020-05-18 03:56:39,FALSE,NA,"1262230594357874688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GubbannaG",5,TRUE,FALSE,NA,NA
"590","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:56:37,FALSE,NA,"1262230586179022848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vjsathish11",20,TRUE,FALSE,NA,NA
"591","JOIN THE LIVE <U+2757>#Active @midnitethedj https://t.co/cdtae4nNLe",FALSE,0,NA,2020-05-18 03:56:03,FALSE,NA,"1262230445024055296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Out_7AWW",0,FALSE,FALSE,NA,NA
"592","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:55:46,FALSE,NA,"1262230372533727233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PDuggiraala",20,TRUE,FALSE,NA,NA
"593","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:55:37,FALSE,NA,"1262230336529817601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karankaththi3",20,TRUE,FALSE,NA,NA
"594","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:55:12,FALSE,NA,"1262230230795603968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gokulponting123",20,TRUE,FALSE,NA,NA
"595","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:55:12,FALSE,NA,"1262230227981414400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","adityadshr",20,TRUE,FALSE,NA,NA
"596","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:54:27,FALSE,NA,"1262230039493373954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nadeem54541587",20,TRUE,FALSE,NA,NA
"597","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:53:38,FALSE,NA,"1262229835692281857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Virat_Naveen_",20,TRUE,FALSE,NA,NA
"598","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:53:21,FALSE,NA,"1262229762199572480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crypticlad_RK",20,TRUE,FALSE,NA,NA
"599","RT @sri50: #COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases        96,169

#A…",FALSE,0,NA,2020-05-18 03:53:04,FALSE,NA,"1262229690879602691",NA,"<a href=""https://examples.com/redirect/idkwhy"" rel=""nofollow"">NovaSam</a>","DeveloperSrikar",20,TRUE,FALSE,NA,NA
"600","#COVID19 #India, May 18 

#COVID19 cases Nearing 1 LAKH !

 #COVID19 death toll crosses 3000!

 #COVID19 Cases… https://t.co/ODZQq7dNGJ",FALSE,121,NA,2020-05-18 03:52:33,TRUE,NA,"1262229564689915904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sri50",20,FALSE,FALSE,NA,NA
"601","Now from Every Day I'll be active On @Twitter<f0><U+009F><U+0098><U+008A>
Also I'll be start writing My Blog<f0><U+009F><U+0093><U+009C>
Keep supporting &amp; Follow Me<f0><U+009F><U+00A7><U+00A1><f0><U+009F><U+0096><U+00A4>… https://t.co/MB1lNGMmKa",FALSE,0,NA,2020-05-18 03:48:50,TRUE,NA,"1262228626302554113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oishowrjokristy",0,FALSE,FALSE,NA,NA
"602","RT @ananyam27: Investigating the exciting field of creating life-like supramolecular materials @syschem20 #syschemposter #active https://t.…",FALSE,0,NA,2020-05-18 03:48:47,FALSE,NA,"1262228614738669568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Metallurgical_",4,TRUE,FALSE,NA,NA
"603","RT @de_escosura: Happy to attend this poster event on Twitter, in @syschem20 #syschemposter #active. Here we present the Biohybrid Material…",FALSE,0,NA,2020-05-18 03:48:04,FALSE,NA,"1262228432416464897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Metallurgical_",6,TRUE,FALSE,NA,NA
"604","RT @RyouKubota: Happy to attend the Twitter-based poster session and to share our  supramolecular self-sorting double-network hydrogel. @sy…",FALSE,0,NA,2020-05-18 03:47:47,FALSE,NA,"1262228362476453890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Metallurgical_",7,TRUE,FALSE,NA,NA
"605","RT @AnaMariFuentes: Happy to be part of this year System Chemistry Virtual Symposium @syschem20. Check out our recent work on studying the…",FALSE,0,NA,2020-05-18 03:45:33,FALSE,NA,"1262227800863289344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Metallurgical_",9,TRUE,FALSE,NA,NA
"606","The #Weekend goes so fast and tomorrow is #Monday! Lockedin Magazine is your ONE SOURCE to stay #LockedIN on EVERYT… https://t.co/ccPg1YfNjb",FALSE,0,NA,2020-05-18 03:40:03,TRUE,NA,"1262226415312928768",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LockedINMag",0,FALSE,FALSE,NA,NA
"607","90's Bulls did too #Active",FALSE,1,NA,2020-05-18 03:19:06,FALSE,NA,"1262221144557568000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ray2Active",0,FALSE,FALSE,NA,NA
"608","Look after your body! #wellbeing #energy #sunshine #active

Read: https://t.co/CqVweYHaP9",FALSE,0,NA,2020-05-18 03:17:09,FALSE,NA,"1262220653475790848",NA,"<a href=""http://www.twitlonger.com"" rel=""nofollow"">Twitlonger</a>","Selina_Byrne",0,FALSE,FALSE,NA,NA
"609","JOIN THE LIVE <U+2757>#Active @djheavythemovie https://t.co/aCHjkXVxI9",FALSE,0,NA,2020-05-18 02:50:06,FALSE,NA,"1262213847592599552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Out_7AWW",0,FALSE,FALSE,NA,NA
